Product_ID,Price_ETB
100978,53755
100979,63176
100980,94574
100981,84134
100982,33116
100983,7483
100984,33113
100985,81214
100986,45704
100987,4005
100988,51899
100989,84237
100990,78427
100991,21851
100992,45748
100993,11161
100994,98230
100995,79147
100996,87324
100997,16300
100998,11393
100999,45484
101000,86554
101001,48912
101002,56216
101003,45016
101004,23272
101005,80801
101006,18460
101007,59665
101008,87632
101009,72773
101010,16322
101011,82614
101012,24857
101013,53128
101014,18855
101015,33879
101016,89299
101017,71955
101018,1421
101019,92696
101020,34906
101021,56824
101022,63098
101023,61559
101024,79779
101025,28684
101026,26100
101027,72905
101028,31035
101029,76435
101030,44531
101031,95713
101032,7059
101033,19797
101034,81968
101035,60800
101036,73462
101037,50657
101038,86716
101039,20568
101040,88532
101041,50511
101042,26453
101043,88622
101044,14190
101045,34642
101046,11777
101047,29961
101048,41546
101049,97450
101050,4472
101051,25304
101052,90350
101053,79387
101054,59088
101055,68676
101056,41087
101057,10676
101058,39301
101059,9304
101060,23161
101061,2081
101062,8775
101063,9710
101064,76273
101065,3209
101066,50451
101067,64718
101068,63770
101069,30172
101070,54768
101071,71380
101072,41858
101073,22934
101074,88713
101075,30877
101076,59618
101077,84163
101078,40651
101079,60854
101080,54490
101081,16004
101082,15161
101083,43818
101084,44871
101085,69667
101086,96248
101087,37106
101088,76572
101089,87472
101090,99756
101091,62623
101092,25027
101093,66496
101094,39781
101095,1283
101096,430
101097,68084
101098,14578
101099,9837
101100,8153
101101,46733
101102,18516
101103,11947
101104,22023
101105,34681
101106,2742
101107,87410
101108,62732
101109,55468
101110,94842
101111,54061
101112,63166
101113,68540
101114,49578
101115,91954
101116,13303
101117,80474
101118,69702
101119,50982
101120,99686
101121,49986
101122,37974
101123,46323
101124,26437
101125,31922
101126,67760
101127,26149
101128,59750
101129,29769
101130,26757
101131,16107
101132,6000
101133,57545
101134,82488
101135,39545
101136,57411
101137,52427
101138,3303
101139,25321
101140,11312
101141,5252
101142,61568
101143,58149
101144,60018
101145,24995
101146,84579
101147,48175
101148,32322
101149,30919
101150,75756
101151,53677
101152,34579
101153,10388
101154,35411
101155,40484
101156,11871
101157,21602
101158,63034
101159,99919
101160,48422
101161,62906
101162,74564
101163,70251
101164,72391
101165,1825
101166,22999
101167,59985
101168,98785
101169,18318
101170,7495
101171,80520
101172,79878
101173,89716
101174,25864
101175,43403
101176,21498
101177,47758
101178,9425
101179,20258
101180,132
101181,81033
101182,69545
101183,59483
101184,46975
101185,44656
101186,40932
101187,97925
101188,52466
101189,65361
101190,94143
101191,7390
101192,1384
101193,37522
101194,62221
101195,46382
101196,89599
101197,71791
101198,60245
101199,5689
101200,13005
101201,17412
101202,97520
101203,68012
101204,2542
101205,73645
101206,60150
101207,4272
101208,25125
101209,35959
101210,13083
101211,15791
101212,51375
101213,25720
101214,70634
101215,54904
101216,9696
101217,4622
101218,11944
101219,1175
101220,69464
101221,26231
101222,7041
101223,13551
101224,48700
101225,25426
101226,44984
101227,98637
101228,88405
101229,83203
101230,18100
101231,58853
101232,72956
101233,2881
101234,5946
101235,95282
101236,42848
101237,53559
101238,4918
101239,66700
101240,69842
101241,53466
101242,25269
101243,73124
101244,86511
101245,37823
101246,11224
101247,78800
101248,50417
101249,18397
101250,71374
101251,40879
101252,13893
101253,78500
101254,34293
101255,34462
101256,57492
101257,36917
101258,51004
101259,81326
101260,3808
101261,94734
101262,47157
101263,64966
101264,75943
101265,21811
101266,32601
101267,22031
101268,86860
101269,95928
101270,8273
101271,71097
101272,25931
101273,74893
101274,42289
101275,63038
101276,54447
101277,92322
101278,70666
101279,45133
101280,25752
101281,69329
101282,79449
101283,30412
101284,24865
101285,42898
101286,49183
101287,16529
101288,91665
101289,35050
101290,14762
101291,79737
101292,45472
101293,10853
101294,61073
101295,72749
101296,52660
101297,30779
101298,13008
101299,71300
101300,85252
101301,76350
101302,23544
101303,60682
101304,67949
101305,49819
101306,81110
101307,73319
101308,84590
101309,47970
101310,54062
101311,67190
101312,61464
101313,94727
101314,74568
101315,50387
101316,90942
101317,59556
101318,92009
101319,26529
101320,60979
101321,90209
101322,78203
101323,95481
101324,80360
101325,47520
101326,50212
101327,70060
101328,68251
101329,4281
101330,95777
101331,67879
101332,42262
101333,96862
101334,90195
101335,78409
101336,86345
101337,53495
101338,57218
101339,45737
101340,18759
101341,15535
101342,49933
101343,28625
101344,90207
101345,83892
101346,82669
101347,39870
101348,68915
101349,62398
101350,72425
101351,49635
101352,98160
101353,35261
101354,68344
101355,3130
101356,16390
101357,6751
101358,43236
101359,15256
101360,85183
101361,12174
101362,66288
101363,37305
101364,18192
101365,86706
101366,97647
101367,49181
101368,39909
101369,16219
101370,97127
101371,639
101372,20583
101373,19201
101374,6628
101375,47945
101376,70064
101377,31376
101378,42225
101379,75787
101380,42358
101381,83357
101382,62467
101383,72470
101384,68591
101385,2820
101386,91192
101387,69858
101388,29286
101389,45415
101390,17582
101391,49345
101392,22692
101393,95210
101394,58672
101395,32030
101396,87078
101397,70643
101398,23631
101399,57929
101400,51973
101401,2137
101402,57198
101403,93086
101404,91037
101405,59762
101406,4731
101407,52169
101408,19046
101409,48003
101410,594
101411,81106
101412,10563
101413,87848
101414,61794
101415,95655
101416,85719
101417,80777
101418,21997
101419,52882
101420,12908
101421,12351
101422,81045
101423,92694
101424,70619
101425,92875
101426,8024
101427,79838
101428,42727
101429,57319
101430,92155
101431,7885
101432,49329
101433,84951
101434,75112
101435,79891
101436,31139
101437,95004
101438,23694
101439,32134
101440,18161
101441,96394
101442,25445
101443,56534
101444,64270
101445,90867
101446,31494
101447,52409
101448,91239
101449,44588
101450,90025
101451,33509
101452,94565
101453,6263
101454,10752
101455,98471
101456,73777
101457,95996
101458,62480
101459,28063
101460,15649
101461,9149
101462,11776
101463,22311
101464,2970
101465,95969
101466,18585
101467,60851
101468,22180
101469,23321
101470,14893
101471,51698
101472,31739
101473,8823
101474,64040
101475,38724
101476,87686
101477,88731
101478,82125
101479,12533
101480,81060
101481,77884
101482,29197
101483,71800
101484,74549
101485,16815
101486,86546
101487,59021
101488,31803
101489,29360
101490,36600
101491,2072
101492,79453
101493,93318
101494,43983
101495,70663
101496,51786
101497,32045
101498,41981
101499,38104
101500,57228
101501,76746
101502,24283
101503,32725
101504,18275
101505,50256
101506,56289
101507,18240
101508,33797
101509,19965
101510,76225
101511,95361
101512,77733
101513,97321
101514,55673
101515,49351
101516,29234
101517,77464
101518,2261
101519,58786
101520,36346
101521,17258
101522,86774
101523,50499
101524,55470
101525,26705
101526,27647
101527,65780
101528,82313
101529,81815
101530,11037
101531,22868
101532,19424
101533,69182
101534,3549
101535,1228
101536,24288
101537,29174
101538,84220
101539,61930
101540,7235
101541,82893
101542,98685
101543,88964
101544,95642
101545,53760
101546,2807
101547,81816
101548,89846
101549,25633
101550,9358
101551,37473
101552,8707
101553,60075
101554,87736
101555,32158
101556,90497
101557,32635
101558,51070
101559,14762
101560,20984
101561,30710
101562,77175
101563,28526
101564,26465
101565,71760
101566,11929
101567,71835
101568,77477
101569,33685
101570,45007
101571,82799
101572,36668
101573,87530
101574,85695
101575,76438
101576,57907
101577,46052
101578,10653
101579,90225
101580,89349
101581,44128
101582,20688
101583,31625
101584,69481
101585,89298
101586,44748
101587,73519
101588,75368
101589,57601
101590,19798
101591,45630
101592,2769
101593,50151
101594,59911
101595,93262
101596,9941
101597,29455
101598,18584
101599,17441
101600,89391
101601,99591
101602,28865
101603,59052
101604,92291
101605,97395
101606,2120
101607,75948
101608,2127
101609,31233
101610,13720
101611,31443
101612,40517
101613,51325
101614,40944
101615,38230
101616,29820
101617,79128
101618,1318
101619,92087
101620,10963
101621,43136
101622,88607
101623,29743
101624,29050
101625,75781
101626,43976
101627,73476
101628,29429
101629,24789
101630,90736
101631,17521
101632,87065
101633,55531
101634,47302
101635,5139
101636,80401
101637,1720
101638,15491
101639,22873
101640,69191
101641,9261
101642,66239
101643,40424
101644,85485
101645,69907
101646,80296
101647,29105
101648,83430
101649,50799
101650,39286
101651,43723
101652,78751
101653,8183
101654,32368
101655,88544
101656,6851
101657,7512
101658,50794
101659,61056
101660,75420
101661,77680
101662,8916
101663,85534
101664,26605
101665,37236
101666,53532
101667,73271
101668,96665
101669,5181
101670,50035
101671,82310
101672,3619
101673,50332
101674,45463
101675,51851
101676,8474
101677,18980
101678,14717
101679,88176
101680,64622
101681,40780
101682,61868
101683,18190
101684,54090
101685,63581
101686,23585
101687,27771
101688,39825
101689,5076
101690,56906
101691,70715
101692,71636
101693,93975
101694,57654
101695,65041
101696,19557
101697,63108
101698,44370
101699,83954
101700,26021
101701,71845
101702,54756
101703,51059
101704,72019
101705,78023
101706,90405
101707,63739
101708,92745
101709,7260
101710,58294
101711,27292
101712,95517
101713,39273
101714,84782
101715,16412
101716,13407
101717,70449
101718,2136
101719,95335
101720,99244
101721,66907
101722,80422
101723,89081
101724,26780
101725,14251
101726,52098
101727,79321
101728,66212
101729,17676
101730,26151
101731,94465
101732,65336
101733,75569
101734,77654
101735,97359
101736,48731
101737,32042
101738,93688
101739,39517
101740,17545
101741,89122
101742,83238
101743,3837
101744,43193
101745,53851
101746,53248
101747,65877
101748,3022
101749,59834
101750,29397
101751,46989
101752,22535
101753,51914
101754,59052
101755,41582
101756,50932
101757,46219
101758,23139
101759,81442
101760,99211
101761,88854
101762,92185
101763,70671
101764,993
101765,49061
101766,31839
101767,85215
101768,5035
101769,25508
101770,52079
101771,15536
101772,1189
101773,2174
101774,35234
101775,82180
101776,57004
101777,82946
101778,2661
101779,96121
101780,43564
101781,14298
101782,294
101783,3022
101784,12750
101785,73923
101786,94188
101787,81558
101788,44778
101789,438
101790,6102
101791,81848
101792,73103
101793,97791
101794,61527
101795,22239
101796,51819
101797,35590
101798,54858
101799,18803
101800,58950
101801,13351
101802,54754
101803,59722
101804,46017
101805,17037
101806,1250
101807,47362
101808,75193
101809,32074
101810,99980
101811,95766
101812,43701
101813,34455
101814,10273
101815,48405
101816,65197
101817,95843
101818,20653
101819,30808
101820,75917
101821,65008
101822,34075
101823,24266
101824,33010
101825,60742
101826,37113
101827,19561
101828,85215
101829,42653
101830,70897
101831,77108
101832,12582
101833,81837
101834,76180
101835,92801
101836,41417
101837,80559
101838,64460
101839,98857
101840,40558
101841,56185
101842,42738
101843,11756
101844,75289
101845,69833
101846,38865
101847,55502
101848,89305
101849,49074
101850,49642
101851,27699
101852,97535
101853,14444
101854,51904
101855,3888
101856,26710
101857,24223
101858,84282
101859,73488
101860,86732
101861,72607
101862,67045
101863,77232
101864,33834
101865,87962
101866,70113
101867,75025
101868,63382
101869,73154
101870,80183
101871,39718
101872,13786
101873,90971
101874,64739
101875,16576
101876,56442
101877,29704
101878,90679
101879,92485
101880,46708
101881,17516
101882,68048
101883,72203
101884,18036
101885,65827
101886,1374
101887,89013
101888,89864
101889,69387
101890,21067
101891,28153
101892,12777
101893,40906
101894,25252
101895,86800
101896,93767
101897,5002
101898,86900
101899,19944
101900,45801
101901,19540
101902,5206
101903,1528
101904,85626
101905,16622
101906,75391
101907,98847
101908,90617
101909,67730
101910,81770
101911,3983
101912,38005
101913,21204
101914,87860
101915,54332
101916,75231
101917,91106
101918,71753
101919,5958
101920,71085
101921,62706
101922,71229
101923,22715
101924,41420
101925,31007
101926,34281
101927,49443
101928,64908
101929,86108
101930,72
101931,76890
101932,76777
101933,58148
101934,86660
101935,66115
101936,98124
101937,43153
101938,85240
101939,4856
101940,98882
101941,57089
101942,9277
101943,50227
101944,8840
101945,32674
101946,15449
101947,85276
101948,19849
101949,15884
101950,60214
101951,69172
101952,69987
101953,86819
101954,94707
101955,70106
101956,94140
101957,68206
101958,88267
101959,94110
101960,82166
101961,11332
101962,56966
101963,84629
101964,24098
101965,51432
101966,55370
101967,52777
101968,80146
101969,66595
101970,62458
101971,35208
101972,99118
101973,18354
101974,21008
101975,30999
101976,29845
101977,69497
101978,37667
101979,39925
101980,40855
101981,52406
101982,8977
101983,11959
101984,60368
101985,74447
101986,95662
101987,99394
101988,41550
101989,39579
101990,77853
101991,95295
101992,48246
101993,97616
101994,60086
101995,8834
101996,89199
101997,10923
101998,57824
101999,1380
102000,38617
102001,80768
102002,33572
102003,84371
102004,91902
102005,40567
102006,85217
102007,83171
102008,9329
102009,47642
102010,25228
102011,50623
102012,15953
102013,33783
102014,43907
102015,9440
102016,90108
102017,87167
102018,84114
102019,71011
102020,98575
102021,28640
102022,9720
102023,30057
102024,19818
102025,12421
102026,89799
102027,69040
102028,14397
102029,91719
102030,49422
102031,62038
102032,5217
102033,39557
102034,76454
102035,13633
102036,47134
102037,51544
102038,14222
102039,1475
102040,7658
102041,63787
102042,16775
102043,56612
102044,8123
102045,61135
102046,49913
102047,67184
102048,89435
102049,46104
102050,9289
102051,55181
102052,38167
102053,97501
102054,7439
102055,84001
102056,55693
102057,37751
102058,4377
102059,6758
102060,44117
102061,72259
102062,97521
102063,93588
102064,37742
102065,38589
102066,45499
102067,13514
102068,94797
102069,17614
102070,65889
102071,22467
102072,63224
102073,18376
102074,81545
102075,34294
102076,20962
102077,70174
102078,81414
102079,71347
102080,9890
102081,14447
102082,55418
102083,56701
102084,99973
102085,37197
102086,78300
102087,62360
102088,21281
102089,87924
102090,35374
102091,68794
102092,97929
102093,32304
102094,20313
102095,41376
102096,78791
102097,42168
102098,64929
102099,39338
102100,91656
102101,72289
102102,47952
102103,81516
102104,14237
102105,98734
102106,28704
102107,27026
102108,65451
102109,46107
102110,76163
102111,75848
102112,25998
102113,29316
102114,33517
102115,48130
102116,72367
102117,24524
102118,27163
102119,71877
102120,69888
102121,11597
102122,65823
102123,64065
102124,14662
102125,52085
102126,77478
102127,33142
102128,50241
102129,97708
102130,57566
102131,45167
102132,56682
102133,73658
102134,80386
102135,87548
102136,98580
102137,17833
102138,98364
102139,79157
102140,82360
102141,23818
102142,40635
102143,84764
102144,59802
102145,53293
102146,68056
102147,4208
102148,61931
102149,17863
102150,43235
102151,61459
102152,86850
102153,74793
102154,58010
102155,46730
102156,82909
102157,9550
102158,24881
102159,12196
102160,42444
102161,97768
102162,36521
102163,54834
102164,24602
102165,55479
102166,65373
102167,85909
102168,55358
102169,19823
102170,13632
102171,28461
102172,89885
102173,56876
102174,1621
102175,56805
102176,19349
102177,80754
102178,37385
102179,92724
102180,77355
102181,36134
102182,34949
102183,60970
102184,82266
102185,24023
102186,65368
102187,17726
102188,40821
102189,46482
102190,42277
102191,87423
102192,63763
102193,51101
102194,78588
102195,76989
102196,76589
102197,70036
102198,65481
102199,40975
102200,8835
102201,13731
102202,81844
102203,37392
102204,69282
102205,77620
102206,32724
102207,88415
102208,26522
102209,94063
102210,29174
102211,52108
102212,98606
102213,27472
102214,80881
102215,74208
102216,56582
102217,3961
102218,8797
102219,40891
102220,35619
102221,64579
102222,14859
102223,47781
102224,89809
102225,97021
102226,75748
102227,75183
102228,90012
102229,60093
102230,64984
102231,86296
102232,9869
102233,75426
102234,33898
102235,82495
102236,35825
102237,43041
102238,81632
102239,47697
102240,91278
102241,80893
102242,51473
102243,10304
102244,34537
102245,5075
102246,80404
102247,59558
102248,59477
102249,40502
102250,11050
102251,66628
102252,36906
102253,13524
102254,18674
102255,49874
102256,33045
102257,3792
102258,42687
102259,32385
102260,47460
102261,17733
102262,78383
102263,28981
102264,22856
102265,17689
102266,60638
102267,53184
102268,76948
102269,91767
102270,63671
102271,24976
102272,91204
102273,86165
102274,7742
102275,42683
102276,59634
102277,23677
102278,15634
102279,66868
102280,56471
102281,36581
102282,44220
102283,88977
102284,29002
102285,16971
102286,86176
102287,57093
102288,12102
102289,52709
102290,81014
102291,10026
102292,61442
102293,33784
102294,75077
102295,74051
102296,29110
102297,83797
102298,92876
102299,79952
102300,36440
102301,45257
102302,84240
102303,21362
102304,21782
102305,58601
102306,92992
102307,77817
102308,13126
102309,67809
102310,1422
102311,46442
102312,41175
102313,34617
102314,64416
102315,6671
102316,7301
102317,92761
102318,54536
102319,99069
102320,73245
102321,69373
102322,63535
102323,31018
102324,94197
102325,603
102326,81958
102327,18429
102328,73753
102329,54713
102330,85579
102331,16947
102332,3273
102333,45271
102334,96525
102335,53551
102336,84878
102337,32291
102338,30491
102339,51259
102340,33959
102341,6291
102342,75857
102343,59314
102344,53505
102345,19228
102346,98629
102347,71270
102348,21111
102349,58112
102350,11172
102351,86550
102352,20883
102353,97862
102354,73117
102355,72062
102356,23112
102357,99184
102358,53770
102359,32085
102360,16098
102361,2582
102362,95957
102363,74496
102364,53216
102365,98798
102366,71579
102367,59743
102368,22608
102369,49010
102370,39305
102371,6108
102372,57679
102373,64612
102374,96288
102375,33087
102376,70656
102377,69470
102378,94721
102379,98891
102380,9633
102381,54465
102382,66555
102383,19896
102384,1391
102385,36564
102386,28310
102387,21417
102388,68020
102389,12024
102390,17705
102391,60526
102392,63624
102393,28574
102394,14836
102395,99137
102396,59686
102397,99070
102398,60805
102399,38811
102400,88997
102401,22071
102402,88849
102403,63109
102404,70274
102405,79240
102406,84046
102407,34726
102408,24824
102409,62687
102410,71397
102411,89249
102412,73208
102413,61668
102414,20987
102415,35399
102416,18172
102417,60464
102418,45798
102419,65693
102420,10609
102421,35767
102422,3288
102423,90917
102424,50121
102425,42959
102426,7528
102427,94918
102428,43463
102429,71578
102430,1064
102431,94488
102432,74938
102433,83669
102434,48473
102435,28109
102436,14098
102437,56059
102438,39038
102439,57838
102440,6230
102441,49005
102442,80081
102443,83015
102444,34551
102445,72086
102446,72785
102447,61115
102448,44361
102449,25036
102450,91990
102451,35452
102452,4715
102453,63310
102454,84565
102455,82811
102456,81938
102457,28359
102458,23609
102459,70471
102460,83330
102461,38835
102462,45216
102463,49302
102464,71181
102465,67055
102466,88356
102467,75238
102468,30835
102469,18827
102470,18170
102471,68775
102472,8560
102473,83559
102474,62897
102475,11429
102476,4649
102477,71920
102478,24492
102479,18756
102480,71502
102481,15703
102482,74122
102483,35126
102484,7365
102485,28133
102486,26603
102487,33677
102488,74548
102489,91535
102490,62923
102491,59971
102492,47023
102493,83627
102494,82846
102495,80755
102496,32497
102497,27672
102498,50340
102499,58036
102500,71132
102501,30355
102502,46821
102503,67397
102504,72220
102505,36978
102506,44728
102507,35911
102508,76183
102509,4248
102510,88175
102511,71319
102512,53768
102513,63987
102514,83052
102515,68815
102516,12376
102517,27467
102518,66002
102519,88583
102520,18459
102521,98394
102522,30466
102523,90489
102524,90470
102525,13720
102526,92355
102527,95397
102528,12999
102529,80240
102530,53410
102531,93585
102532,65504
102533,93206
102534,52102
102535,88026
102536,36859
102537,59254
102538,41352
102539,87360
102540,68299
102541,97099
102542,32694
102543,31933
102544,46685
102545,49531
102546,49724
102547,32283
102548,67965
102549,67599
102550,87972
102551,21817
102552,66880
102553,21693
102554,23729
102555,58540
102556,1164
102557,52318
102558,88954
102559,82712
102560,76092
102561,61894
102562,65433
102563,59784
102564,63674
102565,30966
102566,4358
102567,69803
102568,40938
102569,23642
102570,75904
102571,66295
102572,41060
102573,7930
102574,59054
102575,57388
102576,5120
102577,83417
102578,18353
102579,27830
102580,56693
102581,70679
102582,11712
102583,88107
102584,7015
102585,94398
102586,87060
102587,33988
102588,55421
102589,30343
102590,50761
102591,87504
102592,32049
102593,18551
102594,97503
102595,2510
102596,11516
102597,45160
102598,39226
102599,49244
102600,9351
102601,17131
102602,9543
102603,33559
102604,95866
102605,76870
102606,11932
102607,96198
102608,23042
102609,83878
102610,23856
102611,70338
102612,85595
102613,83250
102614,54369
102615,88715
102616,58529
102617,24819
102618,13628
102619,86990
102620,77333
102621,34109
102622,95658
102623,15826
102624,83969
102625,85837
102626,75628
102627,33557
102628,75261
102629,19547
102630,84494
102631,54445
102632,95816
102633,88280
102634,41820
102635,89039
102636,13591
102637,15490
102638,69683
102639,43412
102640,91696
102641,66061
102642,7290
102643,23219
102644,833
102645,23752
102646,85128
102647,27869
102648,12088
102649,42492
102650,82698
102651,84698
102652,21820
102653,13314
102654,87459
102655,92015
102656,97280
102657,84449
102658,71565
102659,1724
102660,74639
102661,53852
102662,9164
102663,20475
102664,40704
102665,80145
102666,20240
102667,8104
102668,14715
102669,72015
102670,94428
102671,39008
102672,97434
102673,30341
102674,42549
102675,96259
102676,94363
102677,77960
102678,62215
102679,29449
102680,1585
102681,81327
102682,68263
102683,7083
102684,53727
102685,41871
102686,61724
102687,19118
102688,63278
102689,24720
102690,68127
102691,6268
102692,13563
102693,54564
102694,91455
102695,44351
102696,72447
102697,40205
102698,47384
102699,54861
102700,25473
102701,23909
102702,89537
102703,32857
102704,45368
102705,37782
102706,97419
102707,914
102708,96724
102709,47123
102710,29666
102711,56649
102712,109
102713,52407
102714,42896
102715,55329
102716,66409
102717,13149
102718,98654
102719,42069
102720,34197
102721,82031
102722,1102
102723,78831
102724,68244
102725,47791
102726,89701
102727,20673
102728,12652
102729,59023
102730,92188
102731,61935
102732,23854
102733,82954
102734,74208
102735,57243
102736,17065
102737,19541
102738,75811
102739,24361
102740,29741
102741,94710
102742,88730
102743,37123
102744,97924
102745,54026
102746,63008
102747,14052
102748,70706
102749,39442
102750,35682
102751,54656
102752,9741
102753,86212
102754,57697
102755,24864
102756,18402
102757,59329
102758,39021
102759,31885
102760,3330
102761,86388
102762,58206
102763,51700
102764,95172
102765,87947
102766,82619
102767,86665
102768,92386
102769,50340
102770,58484
102771,85699
102772,33053
102773,82654
102774,704
102775,1698
102776,13055
102777,83202
102778,68048
102779,94363
102780,93622
102781,39320
102782,60855
102783,87651
102784,84864
102785,55915
102786,50559
102787,76796
102788,78421
102789,97762
102790,47939
102791,25053
102792,45151
102793,74962
102794,49261
102795,3087
102796,58173
102797,11475
102798,19114
102799,35881
102800,7015
102801,72101
102802,32946
102803,87973
102804,62231
102805,50160
102806,47021
102807,91844
102808,20267
102809,3804
102810,88557
102811,45504
102812,50017
102813,22833
102814,24182
102815,89959
102816,39048
102817,99823
102818,59528
102819,16392
102820,69810
102821,7772
102822,24586
102823,83538
102824,67608
102825,69196
102826,9228
102827,82433
102828,38139
102829,82816
102830,31371
102831,59815
102832,13542
102833,7895
102834,37572
102835,93972
102836,41562
102837,84267
102838,68568
102839,24530
102840,49796
102841,7870
102842,77574
102843,52714
102844,97579
102845,4702
102846,3438
102847,95387
102848,59627
102849,41348
102850,7216
102851,60260
102852,90679
102853,75761
102854,59521
102855,44062
102856,19004
102857,21103
102858,9714
102859,59739
102860,66388
102861,1179
102862,54107
102863,53678
102864,64736
102865,58191
102866,39894
102867,65662
102868,9218
102869,67061
102870,75791
102871,26230
102872,1493
102873,92670
102874,82104
102875,8806
102876,52284
102877,26598
102878,90408
102879,87692
102880,56476
102881,65848
102882,35606
102883,16446
102884,55637
102885,31651
102886,27777
102887,57295
102888,10761
102889,71721
102890,76865
102891,12417
102892,31213
102893,41520
102894,44664
102895,78125
102896,98932
102897,94715
102898,57095
102899,47697
102900,59946
102901,21262
102902,61007
102903,18978
102904,72098
102905,64555
102906,72382
102907,14742
102908,86150
102909,95011
102910,66093
102911,33514
102912,88362
102913,15006
102914,94876
102915,39891
102916,60822
102917,49822
102918,24245
102919,88417
102920,31099
102921,66769
102922,4839
102923,20694
102924,51524
102925,99916
102926,64012
102927,7605
102928,77899
102929,37943
102930,53380
